region_i,region_j,site_1,site_2,abs_z,p_raw,is_diag,reject_fdr
0,39,KKI,NEUROIMAGE,0.9882877743151806,0.32301173120352755,False,False
0,40,KKI,NEUROIMAGE,0.9117692691546909,0.361890190765943,False,False
0,41,KKI,NEUROIMAGE,3.067155900795035,0.002161061137099073,False,False
0,42,KKI,NEUROIMAGE,1.017397732578188,0.3089642602320767,False,False
0,43,KKI,NEUROIMAGE,0.5484838775152989,0.5833596966428398,False,False
0,44,KKI,NEUROIMAGE,0.331246476696062,0.740458316564705,False,False
0,45,KKI,NEUROIMAGE,0.8836935381311641,0.3768616695196838,False,False
0,46,KKI,NEUROIMAGE,0.0017792852848581757,0.9985803364910231,False,False
0,47,KKI,NEUROIMAGE,2.085101427405431,0.03706009473325335,False,False
0,48,KKI,NEUROIMAGE,1.0522309240046692,0.29269361482671796,False,False
0,49,KKI,NEUROIMAGE,0.016504124265200926,0.9868322118490536,False,False
1,0,KKI,NEUROIMAGE,0.15485578481881612,0.8769350116681507,False,False
1,1,KKI,NEUROIMAGE,3.275580710166718,0.001054449801471524,True,False
1,2,KKI,NEUROIMAGE,0.41765706623127546,0.6761978670272306,False,False
1,3,KKI,NEUROIMAGE,0.615165170237973,0.5384456469176596,False,False
1,4,KKI,NEUROIMAGE,0.6384669275392817,0.5231697761235234,False,False
1,5,KKI,NEUROIMAGE,1.0309362505971449,0.30257071568370375,False,False
1,6,KKI,NEUROIMAGE,2.013046101920891,0.044109779578961145,False,False
1,7,KKI,NEUROIMAGE,0.22044419405879867,0.8255252299452758,False,False
1,8,KKI,NEUROIMAGE,0.5399557466503107,0.5892275514992326,False,False
1,9,KKI,NEUROIMAGE,0.7955269319241605,0.42630705110750344,False,False
1,10,KKI,NEUROIMAGE,0.3375622071032693,0.7356931263729506,False,False
1,11,KKI,NEUROIMAGE,1.334234290424511,0.18212708484883156,False,False
1,12,KKI,NEUROIMAGE,0.4161677955960898,0.6772872234423362,False,False
1,13,KKI,NEUROIMAGE,1.1062507054360333,0.268618021488477,False,False
1,14,KKI,NEUROIMAGE,0.9514233852482045,0.34138949380793615,False,False
1,15,KKI,NEUROIMAGE,0.5886806148493431,0.5560755442584895,False,False
1,16,KKI,NEUROIMAGE,2.6260403744431464,0.008638457023731868,False,False
1,17,KKI,NEUROIMAGE,1.381834511647563,0.16702251967454496,False,False
1,18,KKI,NEUROIMAGE,0.770133014195598,0.44122099410052595,False,False
1,19,KKI,NEUROIMAGE,1.9655841375591872,0.04934666790756531,False,False
1,20,KKI,NEUROIMAGE,0.7922595373358229,0.428209359618126,False,False
1,21,KKI,NEUROIMAGE,0.1897223572288975,0.8495267004573486,False,False
1,22,KKI,NEUROIMAGE,0.567206884140631,0.5705736314580323,False,False
1,23,KKI,NEUROIMAGE,0.9156530335393437,0.3598489060036798,False,False
1,24,KKI,NEUROIMAGE,0.6595717503795165,0.5095286877804726,False,False
1,25,KKI,NEUROIMAGE,1.4680815976243202,0.1420820596260523,False,False
1,26,KKI,NEUROIMAGE,0.23115705188315852,0.81719279407786,False,False
1,27,KKI,NEUROIMAGE,1.6664926310718329,0.09561533469365478,False,False
1,28,KKI,NEUROIMAGE,0.39354039760246773,0.6939203929320397,False,False
1,29,KKI,NEUROIMAGE,1.6683885585407636,0.09523861805896824,False,False
1,30,KKI,NEUROIMAGE,2.074021264874072,0.03807733598473114,False,False
1,31,KKI,NEUROIMAGE,0.007375722434056707,0.9941150783030275,False,False
1,32,KKI,NEUROIMAGE,0.5100802296882254,0.6099952553285966,False,False
1,33,KKI,NEUROIMAGE,0.7645143042060625,0.4445608157452602,False,False
1,34,KKI,NEUROIMAGE,0.11851090678280453,0.9056628536349309,False,False
1,35,KKI,NEUROIMAGE,0.24517569813569529,0.8063203923053052,False,False
1,36,KKI,NEUROIMAGE,1.1956362234110505,0.23183854927664105,False,False
1,37,KKI,NEUROIMAGE,0.9573577886165622,0.33838669642344477,False,False
1,38,KKI,NEUROIMAGE,0.0009447894007490271,0.9992461672360807,False,False
1,39,KKI,NEUROIMAGE,0.7014992499597285,0.4829915025389935,False,False
1,40,KKI,NEUROIMAGE,0.5369710035808333,0.591287643515465,False,False
1,41,KKI,NEUROIMAGE,2.4498823496815483,0.01429028988544222,False,False
1,42,KKI,NEUROIMAGE,0.027706090567937585,0.9778965659989385,False,False
1,43,KKI,NEUROIMAGE,0.28689910529919566,0.7741895755732855,False,False
1,44,KKI,NEUROIMAGE,1.323976273795599,0.18551092462334673,False,False
1,45,KKI,NEUROIMAGE,0.8260230920453253,0.408790992631762,False,False
1,46,KKI,NEUROIMAGE,0.25404507344049826,0.7994607364921936,False,False
1,47,KKI,NEUROIMAGE,1.785666708768703,0.0741532387485879,False,False
1,48,KKI,NEUROIMAGE,0.590185174089158,0.5550665106912364,False,False
1,49,KKI,NEUROIMAGE,1.9976374302614617,0.04575598218252528,False,False
2,0,KKI,NEUROIMAGE,1.1007322296399211,0.27101321472852336,False,False
2,1,KKI,NEUROIMAGE,0.48700532934308316,0.6262545542465096,False,False
2,2,KKI,NEUROIMAGE,2.8194450252607504,0.004810677061060791,True,False
2,3,KKI,NEUROIMAGE,0.28748116813530045,0.7737439193055164,False,False
2,4,KKI,NEUROIMAGE,0.6948329494497717,0.4871599964858384,False,False
2,5,KKI,NEUROIMAGE,1.8795473441541821,0.06016979534421549,False,False
2,6,KKI,NEUROIMAGE,0.32355070655916324,0.7462782124375382,False,False
2,7,KKI,NEUROIMAGE,1.6075231145042805,0.10793966304225334,False,False
2,8,KKI,NEUROIMAGE,0.9313720923072459,0.35166112176884956,False,False
2,9,KKI,NEUROIMAGE,1.390107041903938,0.16449637525751548,False,False
2,10,KKI,NEUROIMAGE,0.32545232942303365,0.7448387560186467,False,False
2,11,KKI,NEUROIMAGE,2.2551183332521445,0.024125902186738903,False,False
2,12,KKI,NEUROIMAGE,1.1093939303186902,0.2672602796559118,False,False
2,13,KKI,NEUROIMAGE,1.3437196369131221,0.1790390648826039,False,False
2,14,KKI,NEUROIMAGE,0.032215670613455656,0.9743000593232976,False,False
2,15,KKI,NEUROIMAGE,0.6217220791702482,0.5341246308509816,False,False
2,16,KKI,NEUROIMAGE,3.0625563527994095,0.002194551503349451,False,False
2,17,KKI,NEUROIMAGE,0.6884825301924019,0.49114896784068607,False,False
2,18,KKI,NEUROIMAGE,0.6532626832993529,0.5135869454658536,False,False
2,19,KKI,NEUROIMAGE,0.14057734956656215,0.8882038429460535,False,False
2,20,KKI,NEUROIMAGE,0.3536669989422837,0.7235884571790228,False,False
2,21,KKI,NEUROIMAGE,2.2819316784524033,0.02249337422088731,False,False
2,22,KKI,NEUROIMAGE,0.7295220305384605,0.465682396703901,False,False
2,23,KKI,NEUROIMAGE,1.075889423251616,0.281976712726712,False,False
2,24,KKI,NEUROIMAGE,0.1336448648205546,0.8936834053957017,False,False
2,25,KKI,NEUROIMAGE,2.31394136267837,0.020670938820308012,False,False
2,26,KKI,NEUROIMAGE,0.3652843102037242,0.7148991890719651,False,False
2,27,KKI,NEUROIMAGE,0.10338465714147982,0.9176576887195831,False,False
2,28,KKI,NEUROIMAGE,2.749513478751778,0.00596838081445888,False,False
2,29,KKI,NEUROIMAGE,0.032082347253163064,0.9744063810149323,False,False
2,30,KKI,NEUROIMAGE,0.12019379783254036,0.9043296307717625,False,False
2,31,KKI,NEUROIMAGE,0.14314148225697723,0.8861784441428354,False,False
2,32,KKI,NEUROIMAGE,0.03949478689979284,0.9684959097271625,False,False
2,33,KKI,NEUROIMAGE,0.9789858456298459,0.3275869732677388,False,False
2,34,KKI,NEUROIMAGE,0.7417285713244793,0.45825180535422916,False,False
2,35,KKI,NEUROIMAGE,0.009366219753816754,0.9925269471290988,False,False
2,36,KKI,NEUROIMAGE,0.9956581790693935,0.3194162564502847,False,False
2,37,KKI,NEUROIMAGE,1.1938536098669417,0.23253523669686982,False,False
2,38,KKI,NEUROIMAGE,1.0321882135253855,0.30198395545146084,False,False
2,39,KKI,NEUROIMAGE,0.7757070089724756,0.437922000521097,False,False
2,40,KKI,NEUROIMAGE,2.744712292497269,0.0060563968160972075,False,False
2,41,KKI,NEUROIMAGE,1.2789400337334393,0.20091817353085417,False,False
2,42,KKI,NEUROIMAGE,0.025223951925166497,0.9798763321588341,False,False
2,43,KKI,NEUROIMAGE,1.7403309988858968,0.08180091388933754,False,False
2,44,KKI,NEUROIMAGE,0.49084403108125363,0.6235367651187909,False,False
2,45,KKI,NEUROIMAGE,0.4538500806634051,0.6499367351241883,False,False
2,46,KKI,NEUROIMAGE,0.057257955752299264,0.9543397118249729,False,False
2,47,KKI,NEUROIMAGE,0.18899555284779537,0.8500963022934842,False,False
2,48,KKI,NEUROIMAGE,0.23474151906584387,0.8144093604174985,False,False
2,49,KKI,NEUROIMAGE,0.6895822137721838,0.4904569556453833,False,False
3,0,KKI,NEUROIMAGE,0.14768148958704166,0.8825941406079495,False,False
3,1,KKI,NEUROIMAGE,0.45035168108834717,0.6524568796163559,False,False
3,2,KKI,NEUROIMAGE,0.7315221126831288,0.46446030295778673,False,False
3,3,KKI,NEUROIMAGE,1.2950731983886836,0.19529497958346387,True,False
3,4,KKI,NEUROIMAGE,1.9146605526918479,0.055535807389235296,False,False
3,5,KKI,NEUROIMAGE,0.15784145269856148,0.8745817335339473,False,False
3,6,KKI,NEUROIMAGE,0.49168083088564146,0.6229449915380737,False,False
3,7,KKI,NEUROIMAGE,0.4382398722648736,0.6612124077320235,False,False
3,8,KKI,NEUROIMAGE,0.4575430345061788,0.6472807778152745,False,False
3,9,KKI,NEUROIMAGE,0.07465755362608012,0.9404871806752434,False,False
3,10,KKI,NEUROIMAGE,0.40628724642383407,0.6845315551160132,False,False
3,11,KKI,NEUROIMAGE,2.0405185495743363,0.04129870541372198,False,False
3,12,KKI,NEUROIMAGE,0.34820323351942395,0.7276875595618795,False,False
3,13,KKI,NEUROIMAGE,0.6409284019253586,0.5215692018890224,False,False
3,14,KKI,NEUROIMAGE,0.6572130161924149,0.5110439573617793,False,False
3,15,KKI,NEUROIMAGE,2.027704905697593,0.04259037467518888,False,False
3,16,KKI,NEUROIMAGE,3.2777869822960826,0.0010462431772586694,False,False
3,17,KKI,NEUROIMAGE,0.5573572327554904,0.5772833794193262,False,False
3,18,KKI,NEUROIMAGE,0.9282365103256146,0.3532848995034096,False,False
3,19,KKI,NEUROIMAGE,1.6679248239588889,0.09533065110023596,False,False
3,20,KKI,NEUROIMAGE,1.017382977220421,0.30897127679394354,False,False
3,21,KKI,NEUROIMAGE,0.1965560805393988,0.8441749426939132,False,False
3,22,KKI,NEUROIMAGE,0.9523601136262861,0.34091438062849444,False,False
3,23,KKI,NEUROIMAGE,0.2274731580324954,0.8200558389734897,False,False
3,24,KKI,NEUROIMAGE,1.1032966915638698,0.2698983428949858,False,False
3,25,KKI,NEUROIMAGE,0.4964491749308285,0.6195775377645474,False,False
3,26,KKI,NEUROIMAGE,1.7388047422861215,0.08206911416680862,False,False
3,27,KKI,NEUROIMAGE,0.9187719241130207,0.35821488055531314,False,False
3,28,KKI,NEUROIMAGE,0.21830988884202615,0.827187670093528,False,False
3,29,KKI,NEUROIMAGE,0.8769368883461442,0.3805209185933146,False,False
3,30,KKI,NEUROIMAGE,1.7295934930140866,0.08370292944052543,False,False
3,31,KKI,NEUROIMAGE,0.7105756147302866,0.47734725859571425,False,False
3,32,KKI,NEUROIMAGE,0.25135178129555447,0.8015421441176729,False,False
3,33,KKI,NEUROIMAGE,1.8140961846308543,0.06966291886976715,False,False
3,34,KKI,NEUROIMAGE,0.7497302166708064,0.4534172049091313,False,False
3,35,KKI,NEUROIMAGE,2.302187961344195,0.021324574587114408,False,False
3,36,KKI,NEUROIMAGE,2.906781005018202,0.0036516874859916556,False,False
3,37,KKI,NEUROIMAGE,1.1410010440369132,0.25386948852955227,False,False
3,38,KKI,NEUROIMAGE,1.0908310352504407,0.27534723755337553,False,False
3,39,KKI,NEUROIMAGE,0.24512151116742228,0.8063623474124796,False,False
3,40,KKI,NEUROIMAGE,0.5155880471929671,0.6061421602703695,False,False
3,41,KKI,NEUROIMAGE,0.5102900089469075,0.6098483012648017,False,False
3,42,KKI,NEUROIMAGE,0.9432403497363764,0.3455579789680423,False,False
3,43,KKI,NEUROIMAGE,1.365715183569112,0.1720283767436409,False,False
3,44,KKI,NEUROIMAGE,0.8625941775854289,0.3883606327272312,False,False
3,45,KKI,NEUROIMAGE,0.36516453176310976,0.7149885924007306,False,False
3,46,KKI,NEUROIMAGE,0.24738168143233955,0.8046128497932792,False,False
3,47,KKI,NEUROIMAGE,0.5256013810077772,0.5991651970041013,False,False
3,48,KKI,NEUROIMAGE,0.17627283542458652,0.8600796020481682,False,False
3,49,KKI,NEUROIMAGE,1.286909121044157,0.19812596577999708,False,False
4,0,KKI,NEUROIMAGE,1.1284207814778846,0.2591422553495405,False,False
4,1,KKI,NEUROIMAGE,2.8457056184875045,0.004431313994275257,False,False
4,2,KKI,NEUROIMAGE,0.4591744538880767,0.6461088939292247,False,False
4,3,KKI,NEUROIMAGE,1.865700675156857,0.06208325516894647,False,False
4,4,KKI,NEUROIMAGE,3.013517266371348,0.002582383459487338,True,False
4,5,KKI,NEUROIMAGE,0.9954884368196897,0.3194987653901832,False,False
4,6,KKI,NEUROIMAGE,0.6959224610183975,0.48647739015026525,False,False
4,7,KKI,NEUROIMAGE,1.4735888412899676,0.14059232760525972,False,False
4,8,KKI,NEUROIMAGE,1.4345813780131074,0.15140642426414777,False,False
4,9,KKI,NEUROIMAGE,1.6805817777183967,0.0928441777192309,False,False
4,10,KKI,NEUROIMAGE,0.08722495956826398,0.9304927000963997,False,False
4,11,KKI,NEUROIMAGE,0.7978088079116282,0.424981449199091,False,False
4,12,KKI,NEUROIMAGE,3.0402370778722583,0.0023639198850353405,False,False
4,13,KKI,NEUROIMAGE,0.1993208870438584,0.8420117414717048,False,False
4,14,KKI,NEUROIMAGE,1.9479498144608713,0.05142096839191518,False,False
4,15,KKI,NEUROIMAGE,1.6959837729134999,0.08988895319167763,False,False
4,16,KKI,NEUROIMAGE,0.1810455466480312,0.8563318256285343,False,False
4,17,KKI,NEUROIMAGE,0.5456646056394403,0.5852965059924063,False,False
4,18,KKI,NEUROIMAGE,0.09754747170813535,0.9222916369824171,False,False
4,19,KKI,NEUROIMAGE,0.21867828506387857,0.826900665604249,False,False
4,20,KKI,NEUROIMAGE,0.5397310851433262,0.5893824992618983,False,False
4,21,KKI,NEUROIMAGE,0.9658923484492622,0.3340980514949632,False,False
4,22,KKI,NEUROIMAGE,0.018061516203486908,0.9855897785606255,False,False
4,23,KKI,NEUROIMAGE,0.390708299947884,0.6960128631067998,False,False
4,24,KKI,NEUROIMAGE,0.25746634402128166,0.7968187933180977,False,False
4,25,KKI,NEUROIMAGE,2.6043777692853416,0.009204124473400466,False,False
4,26,KKI,NEUROIMAGE,1.9760814587145183,0.048145552024653857,False,False
4,27,KKI,NEUROIMAGE,1.2671734782306934,0.20509326682416984,False,False
4,28,KKI,NEUROIMAGE,0.30916400664445065,0.7571967720790476,False,False
4,29,KKI,NEUROIMAGE,0.38135359168659166,0.7029408922151565,False,False
4,30,KKI,NEUROIMAGE,0.34739649496340874,0.728293466190657,False,False
4,31,KKI,NEUROIMAGE,1.6553490512495923,0.09785371439806909,False,False
4,32,KKI,NEUROIMAGE,1.5533684876337543,0.120335126835145,False,False
4,33,KKI,NEUROIMAGE,0.4832611924556279,0.6289102911786438,False,False
4,34,KKI,NEUROIMAGE,1.1951824781680773,0.23201574285442794,False,False
4,35,KKI,NEUROIMAGE,0.5914263734730579,0.5542347736700076,False,False
4,36,KKI,NEUROIMAGE,0.25992535012869195,0.7949213565829885,False,False
4,37,KKI,NEUROIMAGE,0.5165810367315752,0.6054486561932128,False,False
4,38,KKI,NEUROIMAGE,1.2465375508543755,0.2125671122137034,False,False
4,39,KKI,NEUROIMAGE,1.1028868560642098,0.2700763028898344,False,False
4,40,KKI,NEUROIMAGE,0.18988967367865225,0.8493955844593194,False,False
4,41,KKI,NEUROIMAGE,1.5172575726223714,0.12920166562053853,False,False
4,42,KKI,NEUROIMAGE,2.2846456370454526,0.022333614654233475,False,False
4,43,KKI,NEUROIMAGE,0.5668829085255215,0.5707937369495033,False,False
4,44,KKI,NEUROIMAGE,2.400566539592188,0.01636971431758968,False,False
4,45,KKI,NEUROIMAGE,0.5505124031044099,0.5819679721187758,False,False
4,46,KKI,NEUROIMAGE,2.2954453316912606,0.021707615980634646,False,False
4,47,KKI,NEUROIMAGE,1.3879515578618336,0.16515179654778755,False,False
4,48,KKI,NEUROIMAGE,2.188123797395044,0.02866058589664128,False,False
4,49,KKI,NEUROIMAGE,0.21964345948803157,0.8261488420193648,False,False
5,0,KKI,NEUROIMAGE,0.7756116336317026,0.4379783292686422,False,False
5,1,KKI,NEUROIMAGE,0.20290113151434613,0.8392123098571653,False,False
5,2,KKI,NEUROIMAGE,0.5695937557066126,0.568953264622803,False,False
5,3,KKI,NEUROIMAGE,0.030770949660076527,0.9754522082576967,False,False
5,4,KKI,NEUROIMAGE,0.3637167028423245,0.7160695693643702,False,False
5,5,KKI,NEUROIMAGE,0.8012172202441394,0.42300590375565816,True,False
5,6,KKI,NEUROIMAGE,0.07591220845188064,0.9394889439478172,False,False
5,7,KKI,NEUROIMAGE,0.9280773832697146,0.35336743050215136,False,False
5,8,KKI,NEUROIMAGE,0.9708473135332476,0.3316243177670476,False,False
5,9,KKI,NEUROIMAGE,0.34142982502478025,0.7327800254682184,False,False
5,10,KKI,NEUROIMAGE,0.2449962347960618,0.8064593467344723,False,False
5,11,KKI,NEUROIMAGE,1.7464825851200874,0.0807271305806883,False,False
5,12,KKI,NEUROIMAGE,2.000462093127906,0.045450389239230504,False,False
5,13,KKI,NEUROIMAGE,0.12626328681639726,0.8995235165032507,False,False
5,14,KKI,NEUROIMAGE,0.22242302082376345,0.8239845925912099,False,False
5,15,KKI,NEUROIMAGE,1.011946479349588,0.31156364418322424,False,False
5,16,KKI,NEUROIMAGE,3.051951244481984,0.0022735902698680062,False,False
5,17,KKI,NEUROIMAGE,0.21108604553096175,0.8328201289606555,False,False
5,18,KKI,NEUROIMAGE,0.12623400424353617,0.8995466951589732,False,False
5,19,KKI,NEUROIMAGE,0.4079338907506379,0.6833222105627812,False,False
5,20,KKI,NEUROIMAGE,0.7756541773756676,0.43795320238682856,False,False
5,21,KKI,NEUROIMAGE,2.702643168054129,0.006879055210360379,False,False
5,22,KKI,NEUROIMAGE,0.6967550443325302,0.4859561045351589,False,False
5,23,KKI,NEUROIMAGE,0.6318686319333403,0.5274727220405278,False,False
5,24,KKI,NEUROIMAGE,0.24508508594677597,0.8063905505221378,False,False
5,25,KKI,NEUROIMAGE,1.1985374677341363,0.23070784571127534,False,False
5,26,KKI,NEUROIMAGE,0.1862473260301992,0.8522508123625662,False,False
5,27,KKI,NEUROIMAGE,0.29009380991454625,0.7717444712601791,False,False
5,28,KKI,NEUROIMAGE,0.9249986528130458,0.35496660821015746,False,False
5,29,KKI,NEUROIMAGE,0.054502362587974106,0.9565349263164086,False,False
5,30,KKI,NEUROIMAGE,0.7856765116001032,0.4320570273151092,False,False
5,31,KKI,NEUROIMAGE,1.8277240332804392,0.06759097932210839,False,False
5,32,KKI,NEUROIMAGE,0.577976752983812,0.5632798143575022,False,False
5,33,KKI,NEUROIMAGE,1.5093748752869625,0.1312030099859014,False,False
5,34,KKI,NEUROIMAGE,0.8882430292981889,0.3744100374411038,False,False
5,35,KKI,NEUROIMAGE,0.026853974184515562,0.9785762035444799,False,False
5,36,KKI,NEUROIMAGE,0.36742583379143423,0.7133014045513039,False,False
5,37,KKI,NEUROIMAGE,1.4470345721222833,0.1478872410047939,False,False
5,38,KKI,NEUROIMAGE,0.5084879435784007,0.6111111921125676,False,False
5,39,KKI,NEUROIMAGE,0.03522079587945361,0.9719036798037526,False,False
5,40,KKI,NEUROIMAGE,1.9207611616497766,0.054761824932139144,False,False
5,41,KKI,NEUROIMAGE,1.0250373935072172,0.305345544049333,False,False
5,42,KKI,NEUROIMAGE,0.26006694289782145,0.794812136521144,False,False
5,43,KKI,NEUROIMAGE,0.9131613161338016,0.3611577058351493,False,False
5,44,KKI,NEUROIMAGE,0.40501823586871777,0.6854641065466005,False,False
5,45,KKI,NEUROIMAGE,1.5180069790274842,0.12901263930352022,False,False
5,46,KKI,NEUROIMAGE,1.2449490636140574,0.21315047422120648,False,False
5,47,KKI,NEUROIMAGE,0.945800026046267,0.3442505923007241,False,False
5,48,KKI,NEUROIMAGE,0.39544079012898414,0.692517610713224,False,False
5,49,KKI,NEUROIMAGE,0.5052020965551501,0.613416897928313,False,False
6,0,KKI,NEUROIMAGE,0.8112237176809831,0.4172372075708227,False,False
6,1,KKI,NEUROIMAGE,2.185094103159757,0.02888194753212251,False,False
6,2,KKI,NEUROIMAGE,0.5102410851629059,0.6098825718304594,False,False
6,3,KKI,NEUROIMAGE,1.3283839033469445,0.18405131433234012,False,False
6,4,KKI,NEUROIMAGE,0.34295694157072454,0.7316308533883235,False,False
6,5,KKI,NEUROIMAGE,0.3882848796961372,0.6978052254822646,False,False
6,6,KKI,NEUROIMAGE,2.184427030234111,0.02893088379648617,True,False
6,7,KKI,NEUROIMAGE,1.8708908727751132,0.061360208372501904,False,False
6,8,KKI,NEUROIMAGE,0.45361577524386504,0.6501053972294923,False,False
6,9,KKI,NEUROIMAGE,1.285774101908506,0.19852191109217898,False,False
6,10,KKI,NEUROIMAGE,0.47988040390310416,0.6313124360786727,False,False
6,11,KKI,NEUROIMAGE,0.09954967777245538,0.9207018465946029,False,False
6,12,KKI,NEUROIMAGE,2.8791898750830986,0.0039869821110049995,False,False
6,13,KKI,NEUROIMAGE,0.8634912219099831,0.3878674436802073,False,False
6,14,KKI,NEUROIMAGE,0.5150902005450053,0.6064899901564862,False,False
6,15,KKI,NEUROIMAGE,0.4402766410303708,0.6597367567835217,False,False
6,16,KKI,NEUROIMAGE,0.7939682389461099,0.42721392160817184,False,False
6,17,KKI,NEUROIMAGE,0.580050317543549,0.5618806861592646,False,False
6,18,KKI,NEUROIMAGE,0.2827874248889488,0.7773397945320779,False,False
6,19,KKI,NEUROIMAGE,0.6773565497643298,0.4981797594120002,False,False
6,20,KKI,NEUROIMAGE,0.9269086216769253,0.35397398040442574,False,False
6,21,KKI,NEUROIMAGE,0.5596555649070221,0.5757143966283816,False,False
6,22,KKI,NEUROIMAGE,0.4835024258902289,0.6287390377100032,False,False
6,23,KKI,NEUROIMAGE,0.19900770755251027,0.8422567154308606,False,False
6,24,KKI,NEUROIMAGE,0.48951011053377314,0.6244805983377912,False,False
6,25,KKI,NEUROIMAGE,2.071855182056875,0.03827894868159414,False,False
6,26,KKI,NEUROIMAGE,1.549733170466268,0.12120557314040431,False,False
6,27,KKI,NEUROIMAGE,0.6180500898598495,0.5365423207188148,False,False
6,28,KKI,NEUROIMAGE,1.1564345467649018,0.24750345764554949,False,False
6,29,KKI,NEUROIMAGE,0.41314942402883686,0.6794971403610677,False,False
6,30,KKI,NEUROIMAGE,0.06497941677224447,0.9481903886498002,False,False
6,31,KKI,NEUROIMAGE,0.06719566509076397,0.9464259360831098,False,False
6,32,KKI,NEUROIMAGE,0.35386563639872076,0.7234395810400186,False,False
6,33,KKI,NEUROIMAGE,1.0617835118486065,0.2883339766800411,False,False
6,34,KKI,NEUROIMAGE,2.0164160659316406,0.043756486922482,False,False
6,35,KKI,NEUROIMAGE,0.8750952456771365,0.3815220837394723,False,False
6,36,KKI,NEUROIMAGE,0.1986956686606919,0.8425008123802236,False,False
6,37,KKI,NEUROIMAGE,2.5458017899608807,0.010902707567223235,False,False
6,38,KKI,NEUROIMAGE,0.5518907040180141,0.5810232377341884,False,False
6,39,KKI,NEUROIMAGE,0.44641547917509466,0.6552971535160663,False,False
6,40,KKI,NEUROIMAGE,0.15269468634782957,0.8786390513057356,False,False
6,41,KKI,NEUROIMAGE,3.0409627971248137,0.002358229669802678,False,False
6,42,KKI,NEUROIMAGE,1.2721243487903728,0.20332894122184875,False,False
6,43,KKI,NEUROIMAGE,0.21309109769927626,0.8312559081963576,False,False
6,44,KKI,NEUROIMAGE,1.1783110312370413,0.23867263161938201,False,False
6,45,KKI,NEUROIMAGE,1.5861729666237427,0.112700078367319,False,False
6,46,KKI,NEUROIMAGE,2.283891697512526,0.02237789669722656,False,False
6,47,KKI,NEUROIMAGE,0.5714528370493775,0.5676927216003255,False,False
6,48,KKI,NEUROIMAGE,1.9410478722060323,0.05225247099458709,False,False
